Span	12800 Hz			Span	12800 Hz			
1.290900000e+004	-1.150545403e-001	2.367108166e-001		1.290900000e+004	-1.654554785e-001	-1.601405123e-001		
1.291000000e+004	-1.044181362e-001	2.421993315e-001		1.291000000e+004	-1.864841101e-001	-1.613869321e-001		
1.291100000e+004	-1.144984588e-001	2.489502281e-001		1.291100000e+004	-1.933917524e-001	-1.444328382e-001		
1.291200000e+004	-9.449215233e-002	1.940357238e-001		1.291200000e+004	-1.660000337e-001	-1.644340447e-001		
1.291300000e+004	-9.253682941e-002	2.587428689e-001		1.291300000e+004	-1.986864612e-001	-1.480799991e-001		
1.291400000e+004	-8.271337301e-002	2.471781224e-001		1.291400000e+004	-1.884465145e-001	-1.391388691e-001		
1.291500000e+004	-9.676028788e-002	2.292550653e-001		1.291500000e+004	-1.795941862e-001	-1.591587347e-001		
1.291600000e+004	-9.077136219e-002	2.189196795e-001		1.291600000e+004	-1.845370494e-001	-1.641888561e-001		
1.291700000e+004	-1.211401522e-001	2.289329916e-001		1.291700000e+004	-1.948921287e-001	-1.580107154e-001		
1.291800000e+004	-1.073648706e-001	1.948560029e-001		1.291800000e+004	-1.773050158e-001	-1.555030069e-001		
1.291900000e+004	-1.010780185e-001	2.118293494e-001		1.291900000e+004	-1.700260195e-001	-1.495686393e-001		
1.292000000e+004	-8.347231895e-002	2.072982639e-001		1.292000000e+004	-1.854645578e-001	-1.721823391e-001		
1.292100000e+004	-8.353510499e-002	1.994270086e-001		1.292100000e+004	-1.695710788e-001	-1.582322492e-001		
1.292200000e+004	-6.988184154e-002	1.930252165e-001		1.292200000e+004	-1.860265391e-001	-1.498967114e-001		
1.292300000e+004	-8.183521032e-002	2.029088736e-001		1.292300000e+004	-1.897967783e-001	-1.484007920e-001		
1.292400000e+004	-6.148656830e-002	1.887486279e-001		1.292400000e+004	-1.816948848e-001	-1.305789388e-001		
1.292500000e+004	-6.473826617e-002	2.007353753e-001		1.292500000e+004	-1.868956135e-001	-1.299198629e-001		
1.292600000e+004	-6.963289529e-002	1.663475335e-001		1.292600000e+004	-1.654053192e-001	-1.633563325e-001		
1.292700000e+004	-6.873255968e-002	1.683715284e-001		1.292700000e+004	-1.951832571e-001	-1.340544785e-001		
1.292800000e+004	-7.531651109e-002	1.617910862e-001		1.292800000e+004	-1.940148344e-001	-1.421355667e-001		
1.292900000e+004	-5.724523216e-002	1.903949082e-001		1.292900000e+004	-1.759420569e-001	-1.324339007e-001		
1.293000000e+004	-5.825708807e-002	1.785582900e-001		1.293000000e+004	-2.146619011e-001	-1.358625600e-001		
1.293100000e+004	-6.862381101e-002	1.688444763e-001		1.293100000e+004	-1.895531606e-001	-1.377235955e-001		
1.293200000e+004	-6.613315642e-002	1.476821601e-001		1.293200000e+004	-1.624662701e-001	-1.527864232e-001		
1.293300000e+004	-8.580126613e-002	1.423810571e-001		1.293300000e+004	-1.919556186e-001	-1.536513694e-001		
1.293400000e+004	-6.747544557e-002	1.523001790e-001		1.293400000e+004	-1.767621959e-001	-1.514868301e-001		
1.293500000e+004	-7.939392328e-002	1.247379109e-001		1.293500000e+004	-1.870993925e-001	-1.366603684e-001		
1.293600000e+004	-8.126541227e-002	1.173061952e-001		1.293600000e+004	-1.753308845e-001	-1.595103246e-001		
1.293700000e+004	-6.365834177e-002	1.347219944e-001		1.293700000e+004	-1.932185512e-001	-1.633099544e-001		
1.293800000e+004	-7.395967096e-002	1.197825074e-001		1.293800000e+004	-1.794357625e-001	-1.698275926e-001		
1.293900000e+004	-4.202641174e-002	1.083448008e-001		1.293900000e+004	-1.800072423e-001	-1.503917649e-001		
1.294000000e+004	-5.867386982e-002	1.397037953e-001		1.294000000e+004	-1.816426066e-001	-1.510946616e-001		
1.294100000e+004	-6.972794235e-002	1.291190982e-001		1.294100000e+004	-1.802919592e-001	-1.654230740e-001		
1.294200000e+004	-9.317808598e-002	1.222885773e-001		1.294200000e+004	-2.085499393e-001	-1.590259204e-001		
1.294300000e+004	-7.415168732e-002	1.255170256e-001		1.294300000e+004	-1.887107184e-001	-1.457453182e-001		
1.294400000e+004	-9.410452098e-002	1.041391566e-001		1.294400000e+004	-1.884017072e-001	-1.391760319e-001		
1.294500000e+004	-6.897604465e-002	1.147624701e-001		1.294500000e+004	-1.905326366e-001	-1.420542360e-001		
1.294600000e+004	-8.874190599e-002	1.165995896e-001		1.294600000e+004	-1.968102008e-001	-1.469892721e-001		
1.294700000e+004	-9.231042862e-002	1.146497130e-001		1.294700000e+004	-1.889428466e-001	-1.462857726e-001		
1.294800000e+004	-9.128004313e-002	9.918020666e-002		1.294800000e+004	-2.067487716e-001	-1.519841395e-001		
1.294900000e+004	-8.149562776e-002	8.958526701e-002		1.294900000e+004	-1.895550237e-001	-1.559915576e-001		
1.295000000e+004	-9.052026272e-002	9.259611368e-002		1.295000000e+004	-1.915495768e-001	-1.476398084e-001		
1.295100000e+004	-8.681286871e-002	9.221223742e-002		1.295100000e+004	-1.604517519e-001	-1.375575639e-001		
1.295200000e+004	-9.248569608e-002	8.902830631e-002		1.295200000e+004	-1.762421176e-001	-1.506590010e-001		
1.295300000e+004	-1.051220372e-001	9.410757571e-002		1.295300000e+004	-1.791939166e-001	-1.370020123e-001		
1.295400000e+004	-9.362176061e-002	9.189637750e-002		1.295400000e+004	-1.938419255e-001	-1.574426332e-001		
1.295500000e+004	-9.599424154e-002	1.039705276e-001		1.295500000e+004	-1.982375119e-001	-1.462016380e-001		
1.295600000e+004	-1.070971414e-001	7.897043228e-002		1.295600000e+004	-1.923104234e-001	-1.509068291e-001		
1.295700000e+004	-1.111318097e-001	7.823733985e-002		1.295700000e+004	-1.919899410e-001	-1.641358838e-001		
1.295800000e+004	-1.012438983e-001	9.106902033e-002		1.295800000e+004	-1.903469778e-001	-1.487056019e-001		
1.295900000e+004	-9.617617726e-002	1.034091786e-001		1.295900000e+004	-1.670740379e-001	-1.410346106e-001		
1.296000000e+004	-1.124849170e-001	9.817478061e-002		1.296000000e+004	-1.865920275e-001	-1.454964306e-001		
1.296100000e+004	-1.023426279e-001	8.542570472e-002		1.296100000e+004	-1.801933394e-001	-1.541000265e-001		
1.296200000e+004	-1.286268532e-001	9.518489987e-002		1.296200000e+004	-1.939704473e-001	-1.457562231e-001		
1.296300000e+004	-1.128424406e-001	8.321661502e-002		1.296300000e+004	-1.882509554e-001	-1.627353511e-001		
1.296400000e+004	-1.243568882e-001	1.193556190e-001		1.296400000e+004	-1.869949275e-001	-1.357273436e-001		
1.296500000e+004	-1.630602330e-001	7.967578620e-002		1.296500000e+004	-2.166546824e-001	-1.583738862e-001		
1.296600000e+004	-1.120906621e-001	9.202313423e-002		1.296600000e+004	-1.662524923e-001	-1.492881693e-001		
1.296700000e+004	-1.308908463e-001	9.760844707e-002		1.296700000e+004	-1.928717653e-001	-1.551610982e-001		
1.296800000e+004	-1.200044602e-001	1.033151299e-001		1.296800000e+004	-1.925857515e-001	-1.463127428e-001		
1.296900000e+004	-1.100946516e-001	1.009809747e-001		1.296900000e+004	-1.711870444e-001	-1.486040321e-001		
1.297000000e+004	-1.386115402e-001	9.165553749e-002		1.297000000e+004	-1.955224260e-001	-1.595259240e-001		
1.297100000e+004	-1.278972477e-001	7.239921391e-002		1.297100000e+004	-1.848327079e-001	-1.652414521e-001		
1.297200000e+004	-1.303659379e-001	8.963555098e-002		1.297200000e+004	-1.881656152e-001	-1.524666714e-001		
1.297300000e+004	-1.336296946e-001	8.119320124e-002		1.297300000e+004	-1.909775125e-001	-1.716580594e-001		
1.297400000e+004	-1.382702291e-001	1.146932617e-001		1.297400000e+004	-2.001699960e-001	-1.417746975e-001		
1.297500000e+004	-1.305379272e-001	8.862177283e-002		1.297500000e+004	-1.901895040e-001	-1.487315035e-001		
1.297600000e+004	-1.425179690e-001	1.010106131e-001		1.297600000e+004	-1.966035905e-001	-1.572088245e-001		
1.297700000e+004	-1.337307096e-001	8.993429691e-002		1.297700000e+004	-1.789653503e-001	-1.624445880e-001		
1.297800000e+004	-1.504891366e-001	8.140386641e-002		1.297800000e+004	-2.028427589e-001	-1.644471417e-001		
1.297900000e+004	-1.274529994e-001	1.142112613e-001		1.297900000e+004	-1.945330313e-001	-1.304687198e-001		
1.298000000e+004	-1.613544226e-001	9.930961579e-002		1.298000000e+004	-2.096334602e-001	-1.662115210e-001		
1.298100000e+004	-1.503162831e-001	9.762534499e-002		1.298100000e+004	-1.993673379e-001	-1.626690626e-001		
1.298200000e+004	-1.502066702e-001	1.030379981e-001		1.298200000e+004	-1.955563648e-001	-1.559532714e-001		
1.298300000e+004	-1.322065145e-001	9.225705266e-002		1.298300000e+004	-1.904294502e-001	-1.643935118e-001		
1.298400000e+004	-1.395848989e-001	1.249090359e-001		1.298400000e+004	-1.996642019e-001	-1.378178588e-001		
1.298500000e+004	-1.622469574e-001	1.244852468e-001		1.298500000e+004	-2.172614161e-001	-1.447760439e-001		
1.298600000e+004	-1.314900815e-001	9.595039487e-002		1.298600000e+004	-1.747998281e-001	-1.529799730e-001		
1.298700000e+004	-1.595808119e-001	1.374739707e-001		1.298700000e+004	-2.169673833e-001	-1.474313624e-001		
1.298800000e+004	-1.420877129e-001	1.099184379e-001		1.298800000e+004	-1.916200117e-001	-1.555462250e-001		
1.298900000e+004	-1.638519466e-001	1.156591177e-001		1.298900000e+004	-2.195827900e-001	-1.631267798e-001		
1.299000000e+004	-1.584002674e-001	1.318839192e-001		1.299000000e+004	-2.097895824e-001	-1.549418842e-001		
1.299100000e+004	-1.361068785e-001	1.364759803e-001		1.299100000e+004	-1.902490156e-001	-1.440822438e-001		
1.299200000e+004	-1.547060609e-001	1.197390258e-001		1.299200000e+004	-2.046134767e-001	-1.592985450e-001		
1.299300000e+004	-1.918934733e-001	1.316940486e-001		1.299300000e+004	-2.349677897e-001	-1.563599708e-001		
1.299400000e+004	-1.403522938e-001	1.374023706e-001		1.299400000e+004	-1.943345314e-001	-1.363986305e-001		
1.299500000e+004	-1.495623142e-001	1.515740901e-001		1.299500000e+004	-2.136449792e-001	-1.300694640e-001		
1.299600000e+004	-1.424708515e-001	1.198613644e-001		1.299600000e+004	-2.031500165e-001	-1.569028273e-001		
1.299700000e+004	-1.682472378e-001	1.402560025e-001		1.299700000e+004	-2.303958604e-001	-1.415948474e-001		
1.299800000e+004	-1.604099721e-001	1.555431336e-001		1.299800000e+004	-2.312663049e-001	-1.421968958e-001		
1.299900000e+004	-1.582745314e-001	1.603158116e-001		1.299900000e+004	-2.306754263e-001	-1.334799483e-001		
1.300000000e+004	-1.396427900e-001	1.529145092e-001		1.300000000e+004	-2.112852643e-001	-1.331488349e-001		
1.300100000e+004	-1.234981939e-001	1.680094898e-001		1.300100000e+004	-2.021774451e-001	-1.201871899e-001		
1.300200000e+004	-1.240642816e-001	1.675402969e-001		1.300200000e+004	-2.110289149e-001	-1.180293086e-001		
1.300300000e+004	-1.330946088e-001	1.744239777e-001		1.300300000e+004	-2.256261435e-001	-1.184712528e-001		
1.300400000e+004	-1.286446452e-001	1.505116373e-001		1.300400000e+004	-2.059299843e-001	-1.441872659e-001		
1.300500000e+004	-1.047027856e-001	1.618206948e-001		1.300500000e+004	-1.918493635e-001	-1.155255182e-001		
1.300600000e+004	-1.296069324e-001	1.494008601e-001		1.300600000e+004	-2.062969545e-001	-1.371087880e-001		
1.300700000e+004	-1.121972501e-001	1.700507402e-001		1.300700000e+004	-2.040087157e-001	-1.072837778e-001		
1.300800000e+004	-1.191970482e-001	1.652894467e-001		1.300800000e+004	-2.102636114e-001	-1.251665400e-001		
1.300900000e+004	-1.138334200e-001	1.775356382e-001		1.300900000e+004	-2.138310581e-001	-1.099447315e-001		
1.301000000e+004	-1.120343059e-001	1.678050756e-001		1.301000000e+004	-2.036760314e-001	-1.194366638e-001		
1.301100000e+004	-1.060592085e-001	1.913541108e-001		1.301100000e+004	-2.182752876e-001	-9.655671430e-002		
1.301200000e+004	-1.144993156e-001	1.897977591e-001		1.301200000e+004	-2.315995371e-001	-1.021783536e-001		
1.301300000e+004	-1.031358913e-001	1.518523842e-001		1.301300000e+004	-1.986692726e-001	-1.285027444e-001		
1.301400000e+004	-1.140018702e-001	1.771950126e-001		1.301400000e+004	-2.157042863e-001	-1.181217635e-001		
1.301500000e+004	-9.758803993e-002	1.879368424e-001		1.301500000e+004	-2.206867692e-001	-9.796713822e-002		
1.301600000e+004	-9.911083430e-002	1.656479537e-001		1.301600000e+004	-2.066521977e-001	-1.191454805e-001		
1.301700000e+004	-9.245987982e-002	1.959263086e-001		1.301700000e+004	-2.276135910e-001	-8.632553540e-002		
1.301800000e+004	-8.204544336e-002	1.886371523e-001		1.301800000e+004	-2.143907560e-001	-9.181842460e-002		
1.301900000e+004	-8.662992716e-002	1.660691202e-001		1.301900000e+004	-1.972610681e-001	-1.147399025e-001		
1.302000000e+004	-8.663588762e-002	1.749611199e-001		1.302000000e+004	-2.097277875e-001	-1.080371991e-001		
1.302100000e+004	-7.609938085e-002	1.726458967e-001		1.302100000e+004	-1.954630970e-001	-1.071374647e-001		
1.302200000e+004	-8.271732926e-002	1.895185262e-001		1.302200000e+004	-2.213898394e-001	-8.523319186e-002		
1.302300000e+004	-9.319381416e-002	1.681492776e-001		1.302300000e+004	-2.135848282e-001	-1.203366813e-001		
1.302400000e+004	-5.714792013e-002	1.748447120e-001		1.302400000e+004	-1.835500477e-001	-8.021203009e-002		
1.302500000e+004	-6.280708313e-002	1.734689325e-001		1.302500000e+004	-1.939352846e-001	-9.029903301e-002		
1.302600000e+004	-7.369997352e-002	1.694014519e-001		1.302600000e+004	-2.062877665e-001	-1.016204366e-001		
1.302700000e+004	-6.903431565e-002	1.812996864e-001		1.302700000e+004	-2.114453137e-001	-9.406779269e-002		
1.302800000e+004	-7.681806386e-002	1.659885347e-001		1.302800000e+004	-2.014191924e-001	-1.103670486e-001		
1.302900000e+004	-5.315722153e-002	1.602432281e-001		1.302900000e+004	-1.825327604e-001	-9.476469805e-002		
1.303000000e+004	-7.042647153e-002	1.630969197e-001		1.303000000e+004	-2.060774483e-001	-1.085000400e-001		
1.303100000e+004	-6.817750633e-002	1.792633533e-001		1.303100000e+004	-2.226360583e-001	-8.645433115e-002		
1.303200000e+004	-6.987273693e-002	1.656332016e-001		1.303200000e+004	-2.127060726e-001	-1.008856286e-001		
1.303300000e+004	-5.534285679e-002	1.645337343e-001		1.303300000e+004	-2.019975585e-001	-9.453054223e-002		
1.303400000e+004	-6.553981453e-002	1.471862346e-001		1.303400000e+004	-2.006532313e-001	-1.105352448e-001		
1.303500000e+004	-5.090530962e-002	1.631900519e-001		1.303500000e+004	-1.955986878e-001	-9.055222232e-002		
1.303600000e+004	-4.898609594e-002	1.493068486e-001		1.303600000e+004	-1.860064279e-001	-1.048296079e-001		
1.303700000e+004	-4.856396094e-002	1.519932002e-001		1.303700000e+004	-1.848806387e-001	-1.007865887e-001		
1.303800000e+004	-4.690517113e-002	1.561206281e-001		1.303800000e+004	-1.979658553e-001	-9.045612327e-002		
1.303900000e+004	-4.842464998e-002	1.646672785e-001		1.303900000e+004	-2.059234815e-001	-8.493495783e-002		
1.304000000e+004	-3.834052384e-002	1.551374346e-001		1.304000000e+004	-1.941991232e-001	-8.470840080e-002		
1.304100000e+004	-4.259371012e-002	1.482163668e-001		1.304100000e+004	-1.921285275e-001	-9.210906897e-002		
1.304200000e+004	-4.066543654e-002	1.387866586e-001		1.304200000e+004	-1.770107091e-001	-9.625800535e-002		
1.304300000e+004	-3.167954832e-002	1.527186632e-001		1.304300000e+004	-1.900739513e-001	-8.603643453e-002		
1.304400000e+004	-2.712638862e-002	1.349440813e-001		1.304400000e+004	-1.827441381e-001	-8.488067036e-002		
1.304500000e+004	-3.694192693e-002	1.381889731e-001		1.304500000e+004	-1.902358091e-001	-8.955678154e-002		
1.304600000e+004	-3.627620265e-002	1.420989484e-001		1.304600000e+004	-1.830783385e-001	-9.622421268e-002		
1.304700000e+004	-2.604291774e-002	1.364595145e-001		1.304700000e+004	-1.790874788e-001	-9.039670297e-002		
1.304800000e+004	-3.705849871e-002	1.387461424e-001		1.304800000e+004	-1.956923574e-001	-9.329775817e-002		
1.304900000e+004	-3.475072235e-002	1.250141710e-001		1.304900000e+004	-1.814808950e-001	-9.114386807e-002		
1.305000000e+004	-2.771015465e-002	1.356248409e-001		1.305000000e+004	-1.847197673e-001	-9.053112473e-002		
1.305100000e+004	-2.924619801e-002	1.298523098e-001		1.305100000e+004	-1.871622103e-001	-8.745449377e-002		
1.305200000e+004	-3.431954607e-002	1.316238791e-001		1.305200000e+004	-1.922412854e-001	-9.878190694e-002		
1.305300000e+004	-3.249640390e-002	1.301616877e-001		1.305300000e+004	-1.764960010e-001	-9.109431157e-002		
1.305400000e+004	-3.232618421e-002	1.239597648e-001		1.305400000e+004	-1.840204782e-001	-8.434275496e-002		
1.305500000e+004	-3.361590207e-002	1.200605333e-001		1.305500000e+004	-1.831833150e-001	-9.174494837e-002		
1.305600000e+004	-3.265376389e-002	1.156407148e-001		1.305600000e+004	-1.769776836e-001	-8.663259206e-002		
1.305700000e+004	-2.479271404e-002	1.179938018e-001		1.305700000e+004	-1.800860796e-001	-8.501406008e-002		
1.305800000e+004	-3.082860261e-002	1.170701757e-001		1.305800000e+004	-1.848075004e-001	-8.720177938e-002		
1.305900000e+004	-2.643508650e-002	1.067130715e-001		1.305900000e+004	-1.673831769e-001	-1.056693284e-001		
1.306000000e+004	-2.346336842e-002	1.127604842e-001		1.306000000e+004	-1.718025094e-001	-7.934048969e-002		
1.306100000e+004	-2.975245193e-002	1.048031971e-001		1.306100000e+004	-1.790588920e-001	-9.124022285e-002		
1.306200000e+004	-2.733000368e-002	1.010906324e-001		1.306200000e+004	-1.748099111e-001	-9.399617050e-002		
1.306300000e+004	-3.673976287e-002	9.669023007e-002		1.306300000e+004	-1.786299078e-001	-9.375921080e-002		
1.306400000e+004	-2.496586367e-002	1.045657918e-001		1.306400000e+004	-1.736979130e-001	-9.100867912e-002		
1.306500000e+004	-3.196446598e-002	1.047578380e-001		1.306500000e+004	-1.899377212e-001	-8.878524005e-002		
1.306600000e+004	-3.039364330e-002	8.655160666e-002		1.306600000e+004	-1.660920594e-001	-1.013344044e-001		
1.306700000e+004	-3.555047140e-002	9.626922756e-002		1.306700000e+004	-1.723555767e-001	-9.085083994e-002		
1.306800000e+004	-3.044238500e-002	8.366542310e-002		1.306800000e+004	-1.737228648e-001	-1.013367608e-001		
1.306900000e+004	-3.038098477e-002	9.428381175e-002		1.306900000e+004	-1.652653079e-001	-9.874643376e-002		
1.307000000e+004	-3.954481706e-002	8.945545554e-002		1.307000000e+004	-1.698641435e-001	-9.485482402e-002		
1.307100000e+004	-4.086337239e-002	9.139025211e-002		1.307100000e+004	-1.747076563e-001	-1.037495849e-001		
1.307200000e+004	-3.919142485e-002	8.246072382e-002		1.307200000e+004	-1.677881227e-001	-9.960854875e-002		
1.307300000e+004	-3.451756760e-002	8.948787302e-002		1.307300000e+004	-1.728538816e-001	-9.740707492e-002		
1.307400000e+004	-3.968945146e-002	8.244717121e-002		1.307400000e+004	-1.744730803e-001	-9.452464222e-002		
1.307500000e+004	-3.433476016e-002	7.714778930e-002		1.307500000e+004	-1.584374529e-001	-9.860230345e-002		
1.307600000e+004	-3.526555747e-002	7.395192236e-002		1.307600000e+004	-1.637006342e-001	-1.045153360e-001		
1.307700000e+004	-4.295957834e-002	8.560435474e-002		1.307700000e+004	-1.664472660e-001	-1.004822354e-001		
1.307800000e+004	-3.745863959e-002	7.934399694e-002		1.307800000e+004	-1.649863814e-001	-9.128806231e-002		
1.307900000e+004	-4.004909098e-002	7.108162344e-002		1.307900000e+004	-1.687020592e-001	-1.029924921e-001		
1.308000000e+004	-4.635759071e-002	7.484164834e-002		1.308000000e+004	-1.621495505e-001	-9.199442049e-002		
1.308100000e+004	-3.721674532e-002	7.654099166e-002		1.308100000e+004	-1.619342090e-001	-1.023030211e-001		
1.308200000e+004	-4.053652287e-002	6.943740696e-002		1.308200000e+004	-1.606467265e-001	-1.033476074e-001		
1.308300000e+004	-4.557374492e-002	8.897069842e-002		1.308300000e+004	-1.556604077e-001	-9.484381857e-002		
1.308400000e+004	-3.841667995e-002	6.825102121e-002		1.308400000e+004	-1.603223534e-001	-1.111166614e-001		
1.308500000e+004	-4.402907193e-002	6.680923700e-002		1.308500000e+004	-1.572792959e-001	-9.517535208e-002		
1.308600000e+004	-4.404138774e-002	5.757928640e-002		1.308600000e+004	-1.608729913e-001	-1.012657688e-001		
1.308700000e+004	-3.370590508e-002	5.649616569e-002		1.308700000e+004	-1.559837944e-001	-1.026179049e-001		
1.308800000e+004	-5.498136207e-002	6.915876269e-002		1.308800000e+004	-1.607930762e-001	-1.038905369e-001		
1.308900000e+004	-5.461231247e-002	7.060874999e-002		1.308900000e+004	-1.611929257e-001	-1.087470827e-001		
1.309000000e+004	-5.304230377e-002	5.881402269e-002		1.309000000e+004	-1.557843812e-001	-1.083475255e-001		
1.309100000e+004	-5.333818123e-002	6.403481215e-002		1.309100000e+004	-1.600666798e-001	-1.053299495e-001		
1.309200000e+004	-5.165537074e-002	6.340309232e-002		1.309200000e+004	-1.563501801e-001	-1.088164581e-001		
1.309300000e+004	-4.779546708e-002	6.365285069e-002		1.309300000e+004	-1.490970397e-001	-9.851427811e-002		
1.309400000e+004	-5.326688290e-002	5.523651838e-002		1.309400000e+004	-1.574249149e-001	-1.122669183e-001		
1.309500000e+004	-4.442894459e-002	5.559615791e-002		1.309500000e+004	-1.543998680e-001	-1.120671214e-001		
1.309600000e+004	-5.874663591e-002	5.728244036e-002		1.309600000e+004	-1.496833243e-001	-1.128109529e-001		
1.309700000e+004	-5.061418191e-002	5.816779658e-002		1.309700000e+004	-1.518424569e-001	-1.125480368e-001		
1.309800000e+004	-5.702958256e-002	5.425261706e-002		1.309800000e+004	-1.511506478e-001	-1.094397229e-001		
1.309900000e+004	-6.139566377e-002	5.684153363e-002		1.309900000e+004	-1.583887184e-001	-1.075997028e-001		
1.310000000e+004	-5.999320000e-002	5.416147038e-002		1.310000000e+004	-1.486961034e-001	-1.070228162e-001		
1.310100000e+004	-5.687157065e-002	5.427223444e-002		1.310100000e+004	-1.489451189e-001	-1.125811810e-001		
1.310200000e+004	-5.900058150e-002	7.269192487e-002		1.310200000e+004	-1.486854450e-001	-1.011696971e-001		
1.310300000e+004	-6.413430721e-002	6.136725098e-002		1.310300000e+004	-1.574464874e-001	-1.068674247e-001		
1.310400000e+004	-6.999389827e-002	4.346841946e-002		1.310400000e+004	-1.581404428e-001	-1.145280225e-001		
1.310500000e+004	-5.962954089e-002	5.515277013e-002		1.310500000e+004	-1.562966233e-001	-1.030759326e-001		
1.310600000e+004	-6.980433315e-002	6.841629744e-002		1.310600000e+004	-1.453497612e-001	-1.175385751e-001		
1.310700000e+004	-7.207588851e-002	5.299503356e-002		1.310700000e+004	-1.499963997e-001	-1.158910179e-001		
1.310800000e+004	-7.499727607e-002	6.108569726e-002		1.310800000e+004	-1.568877028e-001	-1.076875454e-001		
1.310900000e+004	-6.297791749e-002	5.423462391e-002		1.310900000e+004	-1.482161744e-001	-1.186068893e-001		
1.311000000e+004	-7.997467369e-002	4.249650612e-002		1.311000000e+004	-1.462327638e-001	-1.223458931e-001		
1.311100000e+004	-7.104767859e-002	5.391097441e-002		1.311100000e+004	-1.535366753e-001	-1.136815434e-001		
1.311200000e+004	-6.623274088e-002	6.346447766e-002		1.311200000e+004	-1.428799553e-001	-1.116300360e-001		
1.311300000e+004	-6.245217472e-002	6.112675741e-002		1.311300000e+004	-1.431926563e-001	-1.117041972e-001		
1.311400000e+004	-6.915828586e-002	6.678412110e-002		1.311400000e+004	-1.404563266e-001	-1.160190008e-001		
1.311500000e+004	-6.436857581e-002	5.173060298e-002		1.311500000e+004	-1.484852280e-001	-1.169964675e-001		
1.311600000e+004	-6.098412350e-002	5.975852907e-002		1.311600000e+004	-1.389219749e-001	-1.147182387e-001		
1.311700000e+004	-8.170788735e-002	5.329398066e-002		1.311700000e+004	-1.458833384e-001	-1.132597835e-001		
1.311800000e+004	-8.292573690e-002	5.659001321e-002		1.311800000e+004	-1.422748382e-001	-1.164483139e-001		
1.311900000e+004	-7.475882769e-002	6.333538890e-002		1.311900000e+004	-1.512007614e-001	-1.186100493e-001		
1.312000000e+004	-6.340497732e-002	6.672679633e-002		1.312000000e+004	-1.385370673e-001	-1.115451342e-001		
1.312100000e+004	-6.530359387e-002	6.421945244e-002		1.312100000e+004	-1.409166924e-001	-1.131956505e-001		
1.312200000e+004	-6.772221625e-002	7.849968225e-002		1.312200000e+004	-1.412423990e-001	-1.157768991e-001		
1.312300000e+004	-7.120742649e-002	4.996167496e-002		1.312300000e+004	-1.416894852e-001	-1.157891193e-001		
1.312400000e+004	-8.780872822e-002	5.654357001e-002		1.312400000e+004	-1.491514825e-001	-1.211374215e-001		
1.312500000e+004	-7.767768204e-002	6.852633506e-002		1.312500000e+004	-1.400160264e-001	-1.156620315e-001		
1.312600000e+004	-6.579990685e-002	7.980507612e-002		1.312600000e+004	-1.444350758e-001	-1.179672397e-001		
1.312700000e+004	-7.087633014e-002	6.612961739e-002		1.312700000e+004	-1.390467338e-001	-1.188995247e-001		
1.312800000e+004	-6.812774390e-002	6.807575375e-002		1.312800000e+004	-1.413804740e-001	-1.251425838e-001		
1.312900000e+004	-7.133559883e-002	8.678802848e-002		1.312900000e+004	-1.397236376e-001	-1.110485554e-001		
1.313000000e+004	-8.232261986e-002	4.330694303e-002		1.313000000e+004	-1.402122796e-001	-1.209949717e-001		
1.313100000e+004	-5.991144478e-002	6.407406181e-002		1.313100000e+004	-1.415644340e-001	-1.282668168e-001		
1.313200000e+004	-7.963675261e-002	6.289884448e-002		1.313200000e+004	-1.431214725e-001	-1.247372544e-001		
1.313300000e+004	-7.105020434e-002	5.761412531e-002		1.313300000e+004	-1.405716875e-001	-1.310102885e-001		
1.313400000e+004	-7.443861663e-002	6.084995344e-002		1.313400000e+004	-1.387891789e-001	-1.191835110e-001		
1.313500000e+004	-7.279279083e-002	6.495305896e-002		1.313500000e+004	-1.438737339e-001	-1.292930911e-001		
1.313600000e+004	-6.625217199e-002	7.006761432e-002		1.313600000e+004	-1.356544702e-001	-1.213309348e-001		
1.313700000e+004	-5.791196600e-002	5.328737944e-002		1.313700000e+004	-1.297567265e-001	-1.301630971e-001		
1.313800000e+004	-6.816761196e-002	6.933047622e-002		1.313800000e+004	-1.378666389e-001	-1.223032048e-001		
1.313900000e+004	-6.842397153e-002	5.717667565e-002		1.313900000e+004	-1.336554419e-001	-1.315018258e-001		
1.314000000e+004	-7.367217541e-002	6.195890158e-002		1.314000000e+004	-1.311745026e-001	-1.357632278e-001		
1.314100000e+004	-7.275705785e-002	6.998970360e-002		1.314100000e+004	-1.367159711e-001	-1.225327940e-001		
1.314200000e+004	-7.330010086e-002	6.018948555e-002		1.314200000e+004	-1.333866440e-001	-1.330628919e-001		
1.314300000e+004	-6.101210043e-002	6.033429131e-002		1.314300000e+004	-1.403370750e-001	-1.307480574e-001		
1.314400000e+004	-7.604883611e-002	6.827923656e-002		1.314400000e+004	-1.371705830e-001	-1.358888452e-001		
1.314500000e+004	-6.137160584e-002	7.808778435e-002		1.314500000e+004	-1.312102133e-001	-1.363952969e-001		
1.314600000e+004	-9.004646540e-002	7.416652143e-002		1.314600000e+004	-1.397980728e-001	-1.292507132e-001		
1.314700000e+004	-6.741075218e-002	5.493747443e-002		1.314700000e+004	-1.338397215e-001	-1.399346865e-001		
1.314800000e+004	-9.712675959e-002	6.900873035e-002		1.314800000e+004	-1.371502982e-001	-1.362977000e-001		
1.314900000e+004	-6.859017164e-002	5.971750617e-002		1.314900000e+004	-1.338764551e-001	-1.376099425e-001		
